"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","Added By","Added At"
"spotify:track:7x9Lh0kPdq91b8lqZYwNqo","Weight Of Living, Pt. II","spotify:artist:7EQ0qTo7fWT7DPxmxtSYEc","Bastille","spotify:album:2r1iXEfyFZaYSmthwnKGGp","All This Bad Blood","spotify:artist:7EQ0qTo7fWT7DPxmxtSYEc","Bastille","2013-01-01","https://i.scdn.co/image/ab67616d0000b273ea31b7b318e504c083d44346","1","6","174840","","false","0","spotify:user:hcg.12","2021-10-04T03:00:45Z"
"spotify:track:5EJkHU29YO57aBg3JFeQuI","Island Life","spotify:artist:4LzLMRGejol2nWDb61fLws","Atomic Drum Assembly","spotify:album:5zQQA2PrCzkv3RbDaq32dL","Atomic Drum Assembly","spotify:artist:4LzLMRGejol2nWDb61fLws","Atomic Drum Assembly","2018-07-16","https://i.scdn.co/image/ab67616d0000b27319bcc04c5cb7cd900e4a6f1b","1","4","205266","https://p.scdn.co/mp3-preview/589168506303580645d557e2983d7c8816474b29?cid=9950ac751e34487dbbe027c4fd7f8e99","false","40","spotify:user:hcg.12","2021-10-04T03:00:45Z"
"spotify:track:0I6rPjtBatbnqWzqvQhvp4","Big Dreams","spotify:artist:3K2Srho6NCF3o9MswGR76H","Bakar","spotify:album:1AREUbGCrAwPHXsjjfeQ6d","Badkid","spotify:artist:3K2Srho6NCF3o9MswGR76H","Bakar","2018-05-22","https://i.scdn.co/image/ab67616d0000b27317fa66a262af06296bbd9d83","1","11","153437","https://p.scdn.co/mp3-preview/bc6a9b32a66b573592a16e99b216820f99082c9e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","52","spotify:user:hcg.12","2021-10-04T03:00:45Z"
"spotify:track:0YAQnYt2oB8OdoaeqnHyTI","Tribe (with J. Cole)","spotify:artist:70gP6Ry4Uo0Yx6uzPIdaiJ, spotify:artist:6l3HvQ5sa6mXTsMTB19rO5","Bas, J. Cole","spotify:album:6sDQacCej53Q43vZF9PJ8i","Milky Way","spotify:artist:70gP6Ry4Uo0Yx6uzPIdaiJ","Bas","2018-08-24","https://i.scdn.co/image/ab67616d0000b273267158422744961d90e942b3","1","3","238053","https://p.scdn.co/mp3-preview/2d94b710d102d8e6d2f7349f03c201e2b0da0d0b?cid=9950ac751e34487dbbe027c4fd7f8e99","true","68","spotify:user:hcg.12","2021-10-04T03:00:45Z"
"spotify:track:4ZnfMeF25goNtKuVlpNn9Q","Take It Easy (feat. U.S. Girls & Ledinsky)","spotify:artist:2gn19OAsopaOKSrDw9ma08, spotify:artist:3AHFDfqhSqPBecjQDIOIJA, spotify:artist:5ZdTJgyyTudEjcyLyJlAHs","BC Unidos, U.S. Girls, Ledinsky","spotify:album:3P0HFr1odHxdBVnkRNNFau","Otro Mundo Es Posible","spotify:artist:2gn19OAsopaOKSrDw9ma08","BC Unidos","2018-06-15","https://i.scdn.co/image/ab67616d0000b2735dc2357f3318188393d35bcb","1","1","191453","https://p.scdn.co/mp3-preview/0288b7b11b4ba121e0fd83704d9f05aba6040b76?cid=9950ac751e34487dbbe027c4fd7f8e99","false","20","spotify:user:hcg.12","2021-10-04T03:00:45Z"
"spotify:track:6vsV4D8BM6PioRr1UOx0n2","you should see me in a crown","spotify:artist:6qqNVTkY8uBg9cP3Jd7DAH","Billie Eilish","spotify:album:6K7WeaA2R5wPU9hfuE8Zfb","you should see me in a crown","spotify:artist:6qqNVTkY8uBg9cP3Jd7DAH","Billie Eilish","2018-07-18","https://i.scdn.co/image/ab67616d0000b273b2eb2ea69b4578687df40960","1","1","180566","","false","0","spotify:user:hcg.12","2021-10-04T03:00:45Z"
"spotify:track:0HQVh6bWPXDgp0CYpee6ID","Heaven Only Knows","spotify:artist:6LHsnRBUYhFyt01PdKXAF5","Bob Moses","spotify:album:2Rybx2qf5xtQreVTeYvjYO","Back Down","spotify:artist:6LHsnRBUYhFyt01PdKXAF5","Bob Moses","2018-07-26","https://i.scdn.co/image/ab67616d0000b2737b751df9fb6353dc79537dc5","1","2","262426","","false","0","spotify:user:hcg.12","2021-10-04T03:00:45Z"
"spotify:track:35cr60GvlqBVchNX7fBqyo","Peach","spotify:artist:5r5Va4lVQ1zjEfbJSrmCsS","BROODS","spotify:album:0kKFkaFs6oIYylXSaG7tiV","Peach","spotify:artist:5r5Va4lVQ1zjEfbJSrmCsS","BROODS","2018-08-08","https://i.scdn.co/image/ab67616d0000b27339def2dc0dcd0b7e161f8bcc","1","1","255397","","false","0","spotify:user:hcg.12","2021-10-04T03:00:45Z"
"spotify:track:5YmmqeU1a7KsNzvbj4aCGS","Ordinary People (feat. JP Cooper)","spotify:artist:4Dokdwa3WB7ilQ2c2qvIBL, spotify:artist:4kYGAK2zu9EAomwj3hXkXy","Bugzy Malone, JP Cooper","spotify:album:2hnJVh7gOSbRDHanTb5Lnr","B. Inspired","spotify:artist:4Dokdwa3WB7ilQ2c2qvIBL","Bugzy Malone","2018-08-17","https://i.scdn.co/image/ab67616d0000b2734306513bd84044380af8aad0","1","3","270266","https://p.scdn.co/mp3-preview/308b22234cf2e4d257b4d5c04c8f9d9ba69d3e40?cid=9950ac751e34487dbbe027c4fd7f8e99","true","55","spotify:user:hcg.12","2021-10-04T03:00:45Z"
"spotify:track:7p4vHnYXkxlzvfePJVpcTr","Feels Like Summer","spotify:artist:73sIBHcqh3Z3NyqHKZ7FOL","Childish Gambino","spotify:album:15k99o4mZJ9mfpQGIOrZ45","Summer Pack","spotify:artist:73sIBHcqh3Z3NyqHKZ7FOL","Childish Gambino","2018-07-11","https://i.scdn.co/image/ab67616d0000b273602ca5b83fe44b68074a74b2","1","2","297404","https://p.scdn.co/mp3-preview/f619c40fe8772ef96750b378b7223251595d2ba0?cid=9950ac751e34487dbbe027c4fd7f8e99","false","72","spotify:user:hcg.12","2021-10-04T03:00:45Z"
"spotify:track:19AHHlLPUWdDC6xG9d6WQU","Out the Window","spotify:artist:0RwXnFrEoI8tltFvYpJgP6","Confidence Man","spotify:album:6Zi6fNrDmYfDWELwnlfP1l","Confident Music for Confident People","spotify:artist:0RwXnFrEoI8tltFvYpJgP6","Confidence Man","2018-04-13","https://i.scdn.co/image/ab67616d0000b2736c3f2264284594b2a239427c","1","5","265280","","false","0","spotify:user:hcg.12","2021-10-04T03:00:45Z"
"spotify:track:4R8WOSr7dQU5c72D91k681","City Looks Pretty","spotify:artist:4OOlG5eBXSkSAAEeKjJb5Y","Courtney Barnett","spotify:album:3jEJprNMZP5MhTkzPRMOGe","Tell Me How You Really Feel","spotify:artist:4OOlG5eBXSkSAAEeKjJb5Y","Courtney Barnett","2018-05-18","https://i.scdn.co/image/ab67616d0000b273f0c97c8d9fe1322e87da7afd","1","2","281586","","false","0","spotify:user:hcg.12","2021-10-04T03:00:45Z"
"spotify:track:6x9VaGUbiSRvkLEdjeqjsN","Gold Rush","spotify:artist:0YrtvWJMgSdVrk3SfNjTbx","Death Cab for Cutie","spotify:album:6agCM9GJcebduMddgFmgsO","Thank You for Today","spotify:artist:0YrtvWJMgSdVrk3SfNjTbx","Death Cab for Cutie","2018-08-17","https://i.scdn.co/image/ab67616d0000b27397bf91e5ecee3470d063614f","1","3","240253","https://p.scdn.co/mp3-preview/d7200b5663787413bbcfcd90c2bf7f5f43dc9567?cid=9950ac751e34487dbbe027c4fd7f8e99","false","49","spotify:user:hcg.12","2021-10-04T03:00:45Z"
"spotify:track:3minGt3vPFVTiobgjlh5on","Pockets","spotify:artist:7uwY65fDg3FVJ8MkJ5QuZK","easy life","spotify:album:6eeltaNPXL42s8Y9zc3eYy","Pockets","spotify:artist:7uwY65fDg3FVJ8MkJ5QuZK","easy life","2017-11-09","https://i.scdn.co/image/ab67616d0000b273983572b2c780fde27f97e454","1","1","208230","","false","0","spotify:user:hcg.12","2021-10-04T03:00:45Z"
"spotify:track:1lwpe8mLgHhytakM7m6R3W","Habibi","spotify:artist:3egWSWp7Y4FyCKIyvXbw7L","Ghali","spotify:album:1fQ6crpsjm14jod0JH0pj2","Album","spotify:artist:3egWSWp7Y4FyCKIyvXbw7L","Ghali","2017-05-26","https://i.scdn.co/image/ab67616d0000b2731f631fe49edd09de5e7b4a78","1","3","184413","","true","0","spotify:user:hcg.12","2021-10-04T03:00:45Z"
"spotify:track:77AZGHtsg2byhvloBbpPSx","Losing You - Baio Remix","spotify:artist:47i4lPow1dIRwOb85AB6lj, spotify:artist:50lhyY7UVI9NyVHl79rVgk","Gizmo Varillas, Baio","spotify:album:4eoMfOkwDTj7e7Ir9Bo1hH","Losing You (Baio Remix)","spotify:artist:47i4lPow1dIRwOb85AB6lj, spotify:artist:50lhyY7UVI9NyVHl79rVgk","Gizmo Varillas, Baio","2018-04-06","https://i.scdn.co/image/ab67616d0000b27365d1f728bae4a1e837bc4ee0","1","1","335509","https://p.scdn.co/mp3-preview/6004f9177e9db2564122c7a95633b61f944b1e02?cid=9950ac751e34487dbbe027c4fd7f8e99","false","30","spotify:user:hcg.12","2021-10-04T03:00:45Z"
"spotify:track:4mYZx5bj6y9LgaTu2g5lbm","Beat 54 (All Good Now)","spotify:artist:59oA5WbbQvomJz2BuRG071","Jungle","spotify:album:4SGjvmTSJoHTESM0KYJU4M","Beat 54 (All Good Now)","spotify:artist:59oA5WbbQvomJz2BuRG071","Jungle","2018-09-11","https://i.scdn.co/image/ab67616d0000b27309376b900bdd3f6a354b6d3a","1","1","246815","","false","4","spotify:user:hcg.12","2021-10-04T03:00:45Z"
"spotify:track:6I15UB0IPWQhJNJEPQ1gLE","Water (with Mahalia)","spotify:artist:1HMhQzj2QXxR40zGDdaK6y, spotify:artist:16rCzZOMQX7P8Kmn5YKexI, spotify:artist:1gH9xoeNySnEkCtR2kbPiQ","Kojey Radical, Mahalia, Swindle","spotify:album:4XcNB4VTSkl2cKVRci10Z4","Water","spotify:artist:1HMhQzj2QXxR40zGDdaK6y, spotify:artist:16rCzZOMQX7P8Kmn5YKexI, spotify:artist:1gH9xoeNySnEkCtR2kbPiQ","Kojey Radical, Mahalia, Swindle","2018-05-10","https://i.scdn.co/image/ab67616d0000b273a014dc04a71400e8ecd00849","1","1","207946","https://p.scdn.co/mp3-preview/629c42cb94e77211ad673dddb19df25c1d4457ca?cid=9950ac751e34487dbbe027c4fd7f8e99","true","46","spotify:user:hcg.12","2021-10-04T03:00:45Z"
"spotify:track:1drnVjXefDo5xx56Pt6tfu","Porro Maracatu - Toy Selectah Remix","spotify:artist:5CA1T9fayw9qeF1wPDO9E9, spotify:artist:6iruqoplIhH7VmvMQV1wDM","LADAMA, Toy Selectah","spotify:album:7IPC22KL9jAP0AAZksfKQQ","Porro Maracatu (Toy Selectah Remix)","spotify:artist:5CA1T9fayw9qeF1wPDO9E9, spotify:artist:6iruqoplIhH7VmvMQV1wDM","LADAMA, Toy Selectah","2018-05-11","https://i.scdn.co/image/ab67616d0000b27314f0737839137483ac4f7649","1","1","181565","https://p.scdn.co/mp3-preview/302769f787251c91dbf14521088ed38beab7b34a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","29","spotify:user:hcg.12","2021-10-04T03:00:45Z"
"spotify:track:3W4JFzOQdo5J2Wgt9DFg24","Warm It Up","spotify:artist:4xRYI6VqpkE3UwrDrAZL8L, spotify:artist:1iBGuNBYRKnNdKxm0kKNM0","Logic, Young Sinatra","spotify:album:4F87p1aiFwHeU4uu65MaPV","Bobby Tarantino II","spotify:artist:4xRYI6VqpkE3UwrDrAZL8L","Logic","2018-03-09","https://i.scdn.co/image/ab67616d0000b273e19b1b51cdd35051e17cf6dc","1","8","240093","https://p.scdn.co/mp3-preview/fb431bc936a364407c4afabd2224c2b828447d90?cid=9950ac751e34487dbbe027c4fd7f8e99","true","53","spotify:user:hcg.12","2021-10-04T03:00:45Z"
"spotify:track:73F87Sqh6jQWucOOvz1WFx","Genius","spotify:artist:5WUlDfRSoLAfcVSX1WnrxN, spotify:artist:5fMUXHkw8R8eOP2RNVYEZX, spotify:artist:2feDdbD5araYcm6JhFHHw7, spotify:artist:6IZ4ctovY9dl7bgHClAvKJ","Sia, Diplo, Labrinth, LSD","spotify:album:584bDi8WFob5wKP5XLbJK4","Genius","spotify:artist:5WUlDfRSoLAfcVSX1WnrxN, spotify:artist:5fMUXHkw8R8eOP2RNVYEZX, spotify:artist:2feDdbD5araYcm6JhFHHw7","Sia, Diplo, Labrinth","2018-05-03","https://i.scdn.co/image/ab67616d0000b273f347c65ab0a4d85e7c547cee","1","1","213040","","false","0","spotify:user:hcg.12","2021-10-04T03:00:45Z"
"spotify:track:1irXmwdCbngOtucJNd5mSl","Violet City","spotify:artist:4qOzMSukiZoiSjPQw8Zs7s","Mansionair","spotify:album:1iLP59oFLYZaL801I48i9P","Violet City","spotify:artist:4qOzMSukiZoiSjPQw8Zs7s","Mansionair","2018-04-05","https://i.scdn.co/image/ab67616d0000b273a45cbe08774322cdca3427f1","1","1","213515","","false","0","spotify:user:hcg.12","2021-10-04T03:00:45Z"
"spotify:track:5T1aes2aQ6doXVLDdbp9fw","Consistent","spotify:artist:4L0It80jhQQKMTU2r02nkL","No/Me","spotify:album:00H4hXLkzwVcgYeIKvZeRH","Consistent","spotify:artist:4L0It80jhQQKMTU2r02nkL","No/Me","2018-09-07","https://i.scdn.co/image/ab67616d0000b273017d287440284b1745f2fe1f","1","1","182053","https://p.scdn.co/mp3-preview/4c5befc44db0f17ef8402930a260a5eed3c3cf73?cid=9950ac751e34487dbbe027c4fd7f8e99","true","37","spotify:user:hcg.12","2021-10-04T03:00:45Z"
"spotify:track:2GJf6PG3GmwwqwWVKIK5B0","Tom & Jerry","spotify:artist:0D9N9NxMbXKjmoRI1JVdz8","Ocean Wisdom","spotify:album:0rYK8GLayXydwsdgP0n9rN","Wizville","spotify:artist:0D9N9NxMbXKjmoRI1JVdz8","Ocean Wisdom","2018-02-23","https://i.scdn.co/image/ab67616d0000b27302752faeb444727182d5f6a3","1","6","206250","https://p.scdn.co/mp3-preview/3fda61d0da66b441cfea157822075e8429175d1a?cid=9950ac751e34487dbbe027c4fd7f8e99","true","48","spotify:user:hcg.12","2021-10-04T03:00:45Z"
"spotify:track:16o7CLWIzn2Gk73exzGdjC","Lightning","spotify:artist:5zfEatKLDdRkgbw6sdLBAQ","Octavian","spotify:album:21sofiD2YYtvZmeYKVjPf8","SPACEMAN","spotify:artist:5zfEatKLDdRkgbw6sdLBAQ","Octavian","2018-09-10","https://i.scdn.co/image/ab67616d0000b2739a654d592d4fa636626fb218","1","12","235342","https://p.scdn.co/mp3-preview/02c7ab2ff1bb60269bc6d0f2dff2b03fcb05d3d2?cid=9950ac751e34487dbbe027c4fd7f8e99","true","43","spotify:user:hcg.12","2021-10-04T03:00:45Z"
"spotify:track:1GZJu6ciZ55S8Kp1s8Z5ex","It Makes You Forget (Itgehane) - Edit","spotify:artist:2mLA48B366zkELXYx7hcDN","Peggy Gou","spotify:album:6KQHrwJdcPIUx1mb97b1Nj","It Makes You Forget (Itgehane)","spotify:artist:2mLA48B366zkELXYx7hcDN","Peggy Gou","2018-01-23","https://i.scdn.co/image/ab67616d0000b273ca6eb064be8e68ec47e621bd","1","1","236160","https://p.scdn.co/mp3-preview/652dee52c0c659e4e7e5f1dc787ea87c8ff91636?cid=9950ac751e34487dbbe027c4fd7f8e99","false","58","spotify:user:hcg.12","2021-10-04T03:00:45Z"
"spotify:track:022k1qYIMWV20yW7tjiBv5","Play God","spotify:artist:6zlR5ttMfMNmwf2lecU9Cc","Sam Fender","spotify:album:5uzU3A3Ppl7g1Cf4LUHIfZ","Play God","spotify:artist:6zlR5ttMfMNmwf2lecU9Cc","Sam Fender","2017-05-31","https://i.scdn.co/image/ab67616d0000b27305c8d9f55dab405236da905e","1","1","226967","https://p.scdn.co/mp3-preview/d84ed5d1b09618162eabe72c95924d17f33a43fc?cid=9950ac751e34487dbbe027c4fd7f8e99","false","48","spotify:user:hcg.12","2021-10-04T03:00:45Z"
"spotify:track:1KM4GRPc9GWCF5O7JbDvqN","Truth Is","spotify:artist:6f3R3mqKR3kHp1KBNMUn80","Stealth","spotify:album:5Le3vO4vK0GJX6vcTm7AAx","Truth Is","spotify:artist:6f3R3mqKR3kHp1KBNMUn80","Stealth","2018-09-07","https://i.scdn.co/image/ab67616d0000b273a6d427eeb3ec1437b77317d4","1","1","188022","","false","0","spotify:user:hcg.12","2021-10-04T03:00:45Z"
"spotify:track:4voFG3Ycww4HpeRE0OmBMC","Where No One Knows Your Name","spotify:artist:0EoyyN15NtrdLYrJmCfiwi","Stereo Honey","spotify:album:5WpNiuobNJ5gFBulUqs44s","Where No One Knows Your Name","spotify:artist:0EoyyN15NtrdLYrJmCfiwi","Stereo Honey","2017-01-27","https://i.scdn.co/image/ab67616d0000b27364460d0f11df89bdf05a28ed","1","1","241240","https://p.scdn.co/mp3-preview/b462ce5b4b7214c3de078c66a7ba67b8768bed9a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","35","spotify:user:hcg.12","2021-10-04T03:00:45Z"
"spotify:track:4KDunhuHObIb7pVYRNC2OH","Blue Light","spotify:artist:5f84MJAiHgRVmGpDOQI1fU","SUN SILVA","spotify:album:1gxqzrNAeUCLiYlLX6mzbV","Blue Light","spotify:artist:5f84MJAiHgRVmGpDOQI1fU","SUN SILVA","2018-09-03","https://i.scdn.co/image/ab67616d0000b273bb75ced770eade5ad61d7140","1","1","222106","https://p.scdn.co/mp3-preview/07ad9f3ad625512b6095fdbc3faa4c28201f3df8?cid=9950ac751e34487dbbe027c4fd7f8e99","false","36","spotify:user:hcg.12","2021-10-04T03:00:45Z"
"spotify:track:0XbKGn5HyewE94iODzPmLW","Sway","spotify:artist:2QSPrJfYeRXaltEEiriXN9","Tove Styrke","spotify:album:5WuvzhMzp0t6tuLvHxnVOo","Sway","spotify:artist:2QSPrJfYeRXaltEEiriXN9","Tove Styrke","2018-05-04","https://i.scdn.co/image/ab67616d0000b273ce60ad94e4cd95eaaa22c020","1","1","210773","","false","0","spotify:user:hcg.12","2021-10-04T03:00:45Z"
"spotify:track:1UdQnaRkaO4xgu8T3lQquE","Musika","spotify:artist:4KkHjCe8ouh8C2P9LPoD4F, spotify:artist:4TmrjXsG0FMUp01aPczcZu","Yolanda Be Cool, Kwanzaa Posse","spotify:album:73CNPwKt5U8D5sONZnQ9mw","Musika","spotify:artist:4KkHjCe8ouh8C2P9LPoD4F, spotify:artist:4TmrjXsG0FMUp01aPczcZu","Yolanda Be Cool, Kwanzaa Posse","2018-03-02","https://i.scdn.co/image/ab67616d0000b2738755630ddc2fb40a54bca9b8","1","1","210731","https://p.scdn.co/mp3-preview/90ea98c25ffcf7dff5778ee6d3e9de2d577cf806?cid=9950ac751e34487dbbe027c4fd7f8e99","false","29","spotify:user:hcg.12","2021-10-04T03:00:45Z"
"spotify:track:5zD2LwEFI1gHhLIVPtr9jY","Border Girl","spotify:artist:5mZC7ndY6oGMxJentRwsuV","Young Fathers","spotify:album:03Dp6OJS4wd7dI1rRszPwj","Cocoa Sugar","spotify:artist:5mZC7ndY6oGMxJentRwsuV","Young Fathers","2018-03-09","https://i.scdn.co/image/ab67616d0000b2736acb9ab5797d3548c59bc515","1","8","241021","https://p.scdn.co/mp3-preview/794fab1bde8097ad4181357954ba3d04cde75de6?cid=9950ac751e34487dbbe027c4fd7f8e99","false","36","spotify:user:hcg.12","2021-10-04T03:00:45Z"
"spotify:track:6YjhQtm8KBygON485GojvE","I Am Rock","spotify:artist:2VVFy42xhI7yfomKFAxlCA","Rock","spotify:album:22zpfwnb3AKhpjJ6amDqFK","EA Sports Soundtrax, Vol. 1 (Original Soundtrack)","spotify:artist:1gsT5GesFZ2qkDkgPxMUA1","EA Games Soundtrack","2005-09-06","https://i.scdn.co/image/ab67616d0000b273545be86ef0d09a371e86c15c","1","5","230826","","false","0","spotify:user:hcg.12","2021-10-04T03:00:45Z"
"spotify:track:0qAwo3WhK8qqThtbe5frq0","I Am (feat. Wyclef Jean)","spotify:artist:4pzAvicKWenQtv9zIQim47, spotify:artist:7aBzpmFXB4WWpPl2F7RjBe","Rock Mafia, Wyclef Jean","spotify:album:3u5p3bUdjLQnlk0etfzcS9","I Am (feat. Wyclef Jean)","spotify:artist:4pzAvicKWenQtv9zIQim47","Rock Mafia","2016-02-06","https://i.scdn.co/image/ab67616d0000b27382cf18c5b709f88be6856d9c","1","1","202895","https://p.scdn.co/mp3-preview/6654eb7ee9cf9299b5cf1d7a8294c0c72fc429a6?cid=9950ac751e34487dbbe027c4fd7f8e99","false","34","spotify:user:hcg.12","2021-10-04T03:00:45Z"
"spotify:track:2j088FfGjW3nzFGbSYnIaC","Suntrap","spotify:artist:2si2sAhw5R07hoOtOQWr0B","Guru","spotify:album:2LDH2bcU8fhhAmnDInRE6Z","Suntrap","spotify:artist:2si2sAhw5R07hoOtOQWr0B","Guru","2019-02-28","https://i.scdn.co/image/ab67616d0000b27370e01e3d42d069a652a67436","1","1","259165","https://p.scdn.co/mp3-preview/551331164333fd8f177acca0efa12a5fdbbbf53e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","6","spotify:user:hcg.12","2021-10-04T03:00:45Z"
"spotify:track:3BVd4pPRdWzC7v1j3NBjnp","Consumer Helpline","spotify:artist:2si2sAhw5R07hoOtOQWr0B","Guru","spotify:album:6SCO73HQI1rfzeVO3ay7Dt","Consumer Helpline","spotify:artist:2si2sAhw5R07hoOtOQWr0B","Guru","2018-11-19","https://i.scdn.co/image/ab67616d0000b27368291485ab17b16fa22fc157","1","1","215874","https://p.scdn.co/mp3-preview/d12b4464abc82c48e9b61f6c954738c7ba65c1ff?cid=9950ac751e34487dbbe027c4fd7f8e99","false","6","spotify:user:hcg.12","2021-10-04T03:00:45Z"
"spotify:track:6JhznagwnwnJohkbTLMnWp","Hold Your Colour - Bi-Polar Mix","spotify:artist:7MqnCTCAX6SsIYYdJCQj9B, spotify:artist:4CjZg37udHOOqubq6BmdaW","Pendulum, Bi-Polar","spotify:album:1KMXUVTDJPKHmZRpka7OoW","Hold Your Colour (Bi-Polar Remixes)","spotify:artist:7MqnCTCAX6SsIYYdJCQj9B","Pendulum","2006-03-15","https://i.scdn.co/image/ab67616d0000b27388469eb9d3ca6dd63c11c12b","1","2","231573","https://p.scdn.co/mp3-preview/58ca354307f5ea199cac0f523b1e87a5f76282ba?cid=9950ac751e34487dbbe027c4fd7f8e99","false","21","spotify:user:hcg.12","2021-10-04T03:00:45Z"
"spotify:track:0FyOlFVbga19t0tcv3sIXy","Rock the Boat","spotify:artist:5oDtp2FC8VqBjTx1aT4P5j, spotify:artist:6RWwgz4MtFCHzptyShPC1c, spotify:artist:6soeQxo9bHLrmoAlVubPnu","SHY FX, T. Power, D.I","spotify:album:2AQvEaTftBRkdPm631O1rZ","Diary of a Digital Soundboy","spotify:artist:5oDtp2FC8VqBjTx1aT4P5j, spotify:artist:6RWwgz4MtFCHzptyShPC1c","SHY FX, T. Power","2014-03-28","https://i.scdn.co/image/ab67616d0000b273e6bf33e5f68db3eb3e4c22bc","1","5","232866","https://p.scdn.co/mp3-preview/92ffb985c679c9396d8bf7facdd966a2990b913e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","27","spotify:user:hcg.12","2021-10-04T03:00:45Z"
"spotify:track:2AcvSdBJHxgOi6Tz9VlqS0","Get Out While You Can (Bonus Track)","spotify:artist:0BucDI2Jefl98UVU02zM9D","Duologue","spotify:album:1CNPc1n1YDqWyIZpBfUkvO","Song & Dance (Deluxe Version)","spotify:artist:0BucDI2Jefl98UVU02zM9D","Duologue","2013-02-25","https://i.scdn.co/image/ab67616d0000b273cc90c2645aff062c919e09bf","1","13","258773","","false","0","spotify:user:hcg.12","2021-10-04T03:00:45Z"
"spotify:track:3DrwiOk2haF7tae8aB31cJ","1,000 Opera Singers Working in Starbucks - Radio Edit","spotify:artist:4VyQOLH3ixMP5lrxhSeqKx","Voka Gentle","spotify:album:4egHOHr8dl6M2gP3dDAF2Z","1,000 Opera Singers Working in Starbucks (Radio Edit)","spotify:artist:4VyQOLH3ixMP5lrxhSeqKx","Voka Gentle","2018-09-21","https://i.scdn.co/image/ab67616d0000b273a4b8c3dd4a765200dc78b6c9","1","1","212183","https://p.scdn.co/mp3-preview/782dcb23b48f90cc56aef3e01dba921576721172?cid=9950ac751e34487dbbe027c4fd7f8e99","false","35","spotify:user:hcg.12","2021-10-04T03:00:45Z"
"spotify:track:1eiADnzmtw8LXZ8ApjDaOZ","Top Boy","spotify:artist:3lbE4VUYGYUusBmdfPbtJV","Eyez","spotify:album:6beYSICeNPSSYq82J0InRM","Square One","spotify:artist:3lbE4VUYGYUusBmdfPbtJV","Eyez","2018-02-16","https://i.scdn.co/image/ab67616d0000b273c0c099ebb689ea3fab1a7318","1","5","161379","https://p.scdn.co/mp3-preview/04579c655d029b6210e166a909790e6d9669dd52?cid=9950ac751e34487dbbe027c4fd7f8e99","true","26","spotify:user:hcg.12","2021-10-04T03:00:45Z"
"spotify:track:3GgxTDAPrcqAMmHyr7LptK","Beautiful People","spotify:artist:6SKEuFZYhaTytrhtJjgnO2","Andreya Triana","spotify:album:7rw3whVldaNu6pMobQAma6","Woman","spotify:artist:6SKEuFZYhaTytrhtJjgnO2","Andreya Triana","2018-11-20","https://i.scdn.co/image/ab67616d0000b2730c58ad45edcfd7216ef88561","1","3","149413","https://p.scdn.co/mp3-preview/c6aacc35c9ffd0ac4660654917d7b8522516c7cc?cid=9950ac751e34487dbbe027c4fd7f8e99","false","39","spotify:user:hcg.12","2021-10-04T03:00:45Z"
"spotify:track:4yoVysVzKbW0da1sayGpWp","Jackie Chan","spotify:artist:6tt0iYnpHERj05WATWRiom, spotify:artist:608Tz9GUNqRDkHGprJv3Og","Bantu, Dr. Chaii","spotify:album:0MwlrLR7wGvdn9t5PKp4e1","Jackie Chan","spotify:artist:6tt0iYnpHERj05WATWRiom, spotify:artist:608Tz9GUNqRDkHGprJv3Og","Bantu, Dr. Chaii","2018-06-15","https://i.scdn.co/image/ab67616d0000b2736577cfcd9610eeeb0de4f86b","1","1","181943","https://p.scdn.co/mp3-preview/999131edfdc6dae6dad2faf3bad9bd8d89d03638?cid=9950ac751e34487dbbe027c4fd7f8e99","false","46","spotify:user:hcg.12","2021-10-04T03:00:45Z"
"spotify:track:0VzldL0pI15T00mdRcvCPt","Tribe (with J. Cole)","spotify:artist:70gP6Ry4Uo0Yx6uzPIdaiJ, spotify:artist:6l3HvQ5sa6mXTsMTB19rO5","Bas, J. Cole","spotify:album:0CpSvrHHBoermdEhskUUGM","Tribe (with J. Cole)","spotify:artist:70gP6Ry4Uo0Yx6uzPIdaiJ, spotify:artist:6l3HvQ5sa6mXTsMTB19rO5","Bas, J. Cole","2018-08-22","https://i.scdn.co/image/ab67616d0000b2733c0cc72c7eaf84c4ea6a14d1","1","1","238760","","false","0","spotify:user:hcg.12","2021-10-04T03:00:45Z"
